availability,category,description,num_reviews,price,price_excl_tax,price_incl_tax,product_type,stars,tax,title,upc,url
5,young adult,,0,11.33,11.33,11.33,books,0,0.0,The Darkest Corners,c4182bdb53e2459a,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html
5,default,,0,34.5,34.5,34.5,books,0,0.0,The Dream Thieves (The Raven Cycle #2),fec06f52054ea900,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html
5,nonfiction,,0,25.15,25.15,25.15,books,0,0.0,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,1dba84766a5e87b8,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
5,add a comment,,0,42.27,42.27,42.27,books,0,0.0,Evicted: Poverty and Profit in the American City,75cc85cdbe9ad46b,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
5,add a comment,,0,22.37,22.37,22.37,books,0,0.0,Find Her (Detective D.D. Warren #8),b28c7d07afa7063b,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html
5,young adult,,0,41.81,41.81,41.81,books,0,0.0,Tell Me Three Things,50d5a7b861ed1c54,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html
5,default,,0,16.96,16.96,16.96,books,0,0.0,Fool Me Once,630e766f0a1987dd,https://books.toscrape.com/catalogue/fool-me-once_374/index.html
5,science fiction,,0,32.42,32.42,32.42,books,0,0.0,Foundation (Foundation (Publication Order) #1),3fc124f59f3068e4,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html
5,sequential art,,0,16.33,16.33,16.33,books,0,0.0,"Fruits Basket, Vol. 5 (Fruits Basket #5)",3fd83dcf37bf1bc0,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html
5,default,,0,38.7,38.7,38.7,books,0,0.0,Drama,d5ad4c92d8bf26c9,https://books.toscrape.com/catalogue/drama_371/index.html
5,default,,0,36.55,36.55,36.55,books,0,0.0,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),d219d4e325e6f204,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html
5,default,,0,38.13,38.13,38.13,books,0,0.0,If I Stay (If I Stay #1),7284d85428305f5a,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html
5,young adult,,0,10.0,10.0,10.0,books,0,0.0,An Abundance of Katherines,f36d24c309e87e5b,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html
5,autobiography,,0,58.81,58.81,58.81,books,0,0.0,Approval Junkie: Adventures in Caring Too Much,612369a5947a012e,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html
5,default,,0,23.32,23.32,23.32,books,0,0.0,Harry Potter and the Deathly Hallows (Harry Potter #7),6c49258724f11770,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html
5,philosophy,,0,20.75,20.75,20.75,books,0,0.0,Critique of Pure Reason,429b4a811bef386c,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html
5,poetry,,0,17.49,17.49,17.49,books,0,0.0,Booked,b54d7416bb445989,https://books.toscrape.com/catalogue/booked_365/index.html
5,history,,0,51.22,51.22,51.22,books,0,0.0,America's War for the Greater Middle East: A Military History,add33db6ff80db24,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
5,nonfiction,,0,32.35,32.35,32.35,books,0,0.0,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",bcf567421c581f0a,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
5,sequential art,,0,52.41,52.41,52.41,books,0,0.0,"Death Note, Vol. 5: Whiteout (Death Note #5)",1c0a38899c82b60a,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html
5,default,,0,34.13,34.13,34.13,books,0,0.0,"Blue Lily, Lily Blue (The Raven Cycle #3)",ad5e078beceaeb4a,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html
5,horror,,0,35.63,35.63,35.63,books,0,0.0,Dracula the Un-Dead,e46b1074b99ac4b6,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
5,young adult,,0,48.13,48.13,48.13,books,0,0.0,Isla and the Happily Ever After (Anna and the French Kiss #3),45045146dbf7b009,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html
5,fiction,,0,58.0,58.0,58.0,books,0,0.0,Digital Fortress,94bb629a3f6dd00b,https://books.toscrape.com/catalogue/digital-fortress_369/index.html
4,fantasy,,0,46.08,46.08,46.08,books,0,0.0,The Beast (Black Dagger Brotherhood #14),8930013d06942df1,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html
4,sequential art,,0,27.88,27.88,27.88,books,0,0.0,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",df53c2948b32bde3,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
4,classics,,0,14.82,14.82,14.82,books,0,0.0,The Hound of the Baskervilles (Sherlock Holmes #5),6587f46697fc4443,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
4,fantasy,,0,52.11,52.11,52.11,books,0,0.0,The Demonists (Demonist #1),ff2dffba388d9922,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
4,default,,0,29.85,29.85,29.85,books,0,0.0,The Hunger Games (The Hunger Games #1),6d2f70d9424f41a1,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
4,thriller,,0,59.71,59.71,59.71,books,0,0.0,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),9c4d061c1e2fe6bf,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
4,womens fiction,,0,13.73,13.73,13.73,books,0,0.0,Some Women,31f5bbf4974d29c9,https://books.toscrape.com/catalogue/some-women_341/index.html
4,nonfiction,,0,28.23,28.23,28.23,books,0,0.0,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,c65ee14957c0fa5c,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
4,nonfiction,,0,16.81,16.81,16.81,books,0,0.0,The Gunning of America: Business and the Making of American Gun Culture,45033bdf3d9ed158,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
4,historical fiction,,0,28.32,28.32,28.32,books,0,0.0,The Passion of Dolssa,011674f4a3834b8d,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
4,nonfiction,,0,38.71,38.71,38.71,books,0,0.0,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,6a57286a8890d8c5,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
4,romance,,0,59.99,59.99,59.99,books,0,0.0,The Perfect Play (Play by Play #1),9cc207168a03470d,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
5,romance,,0,31.3,31.3,31.3,books,0,0.0,A Girl's Guide to Moving On (New Beginnings #2),cf3b86489890b9f2,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
5,default,,0,58.59,58.59,58.59,books,0,0.0,Alight (The Generations Trilogy #2),d9290e99f189ce84,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html
5,fantasy,,0,17.21,17.21,17.21,books,0,0.0,A Feast for Crows (A Song of Ice and Fire #4),f2c8f4b4c94d5c5c,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
5,add a comment,,0,46.42,46.42,46.42,books,0,0.0,A Game of Thrones (A Song of Ice and Fire #1),03cbb67c0f990d87,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
4,horror,,0,34.79,34.79,34.79,books,0,0.0,Misery,81d4191030b9704b,https://books.toscrape.com/catalogue/misery_332/index.html
4,default,,0,20.44,20.44,20.44,books,0,0.0,Mockingjay (The Hunger Games #3),5212c6acea3359e5,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html
4,horror,,0,12.75,12.75,12.75,books,0,0.0,Night Shift (Night Shift #1-20),869d20b3b8128230,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
4,horror,,0,47.51,47.51,47.51,books,0,0.0,Needful Things,70b585c9d0f15725,https://books.toscrape.com/catalogue/needful-things_334/index.html
4,music,,0,20.02,20.02,20.02,books,0,0.0,No One Here Gets Out Alive,3a95f5a2df4ff921,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html
4,music,,0,12.36,12.36,12.36,books,0,0.0,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",2ba5ccc84d35006c,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
4,default,,0,19.67,19.67,19.67,books,0,0.0,Outlander (Outlander #1),5de4baa88061a77a,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html
4,fantasy,,0,49.45,49.45,49.45,books,0,0.0,Paper and Fire (The Great Library #2),ae884ac655d6ee3e,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
4,sequential art,,0,50.44,50.44,50.44,books,0,0.0,"Fruits Basket, Vol. 4 (Fruits Basket #4)",8fff1084aa085a13,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html
4,historical fiction,,0,26.77,26.77,26.77,books,0,0.0,Girl With a Pearl Earring,5eff05e59f905a49,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html
4,nonfiction,,0,27.8,27.8,27.8,books,0,0.0,God Is Not Great: How Religion Poisons Everything,ddbc5530d2939d49,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html
4,classics,,0,32.49,32.49,32.49,books,0,0.0,Gone with the Wind,23310ce84d3c9f85,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html
4,fantasy,,0,14.74,14.74,14.74,books,0,0.0,Harry Potter and the Chamber of Secrets (Harry Potter #2),c7c4f55b7321cba7,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html
4,fantasy,,0,48.75,48.75,48.75,books,0,0.0,Harry Potter and the Half-Blood Prince (Harry Potter #6),73f4f87dd936ee5c,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html
4,fantasy,,0,31.63,31.63,31.63,books,0,0.0,Harry Potter and the Order of the Phoenix (Harry Potter #5),5a6b7155f2797537,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html
4,young adult,,0,24.17,24.17,24.17,books,0,0.0,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),eff24325e0ede639,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html
4,default,,0,13.9,13.9,13.9,books,0,0.0,Harry Potter and the Sorcerer's Stone (Harry Potter #1),ac337893a9fe0085,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
4,horror,,0,25.01,25.01,25.01,books,0,0.0,It,670a2773607d785d,https://books.toscrape.com/catalogue/it_330/index.html
4,default,,0,27.88,27.88,27.88,books,0,0.0,The Shining (The Shining #1),d4de23aa98acc65b,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
4,default,,0,52.35,52.35,52.35,books,0,0.0,Vogue Colors A to Z: A Fashion Coloring Book,a8f4577a48023344,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
4,classics,,0,50.26,50.26,50.26,books,0,0.0,The Pilgrim's Progress,6053ddf69c967d5f,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
4,classics,,0,28.07,28.07,28.07,books,0,0.0,Little Women (Little Women #1),deda806b68b0aa11,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html
5,add a comment,,0,10.79,10.79,10.79,books,0,0.0,A Clash of Kings (A Song of Ice and Fire #2),89a89e76f3516357,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
4,womens fiction,,0,48.39,48.39,48.39,books,0,0.0,Shopaholic Ties the Knot (Shopaholic #3),38199c5d7da0c0ef,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
3,default,,0,34.77,34.77,34.77,books,0,0.0,Zero History (Blue Ant #3),634b7165c96ebb9f,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html
4,horror,,0,49.56,49.56,49.56,books,0,0.0,'Salem's Lot,6e9403f00acd6752,https://books.toscrape.com/catalogue/salems-lot_309/index.html
4,classics,,0,57.22,57.22,57.22,books,0,0.0,Animal Farm,1451b55e5e56bb89,https://books.toscrape.com/catalogue/animal-farm_313/index.html
3,contemporary,,0,24.04,24.04,24.04,books,0,0.0,We Are All Completely Beside Ourselves,be3db344a845580b,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
3,nonfiction,,0,31.95,31.95,31.95,books,0,0.0,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,06bab964fd536971,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
3,humor,,0,30.89,30.89,30.89,books,0,0.0,When You Are Engulfed in Flames,dab0196cd5fc8e5e,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
3,default,,0,18.13,18.13,18.13,books,0,0.0,"Where'd You Go, Bernadette",07bb35158d9dd3d2,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html
4,religion,,0,27.62,27.62,27.62,books,0,0.0,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",d12ca4020c2f602e,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html
4,spirituality,,0,55.65,55.65,55.65,books,0,0.0,A New Earth: Awakening to Your Life's Purpose,f6ae39568db1130e,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html
4,romance,,0,56.43,56.43,56.43,books,0,0.0,A Walk to Remember,aead11697d14ea36,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html
3,default,,0,46.02,46.02,46.02,books,0,0.0,Wild: From Lost to Found on the Pacific Crest Trail,d30b9215c72cca87,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html
3,default,,0,21.8,21.8,21.8,books,0,0.0,World War Z: An Oral History of the Zombie War,5d55202da0252627,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html
3,classics,,0,17.73,17.73,17.73,books,0,0.0,Wuthering Heights,5a7ff9aaa3168878,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html
4,fiction,,0,26.58,26.58,26.58,books,0,0.0,Atlas Shrugged,78a4ac98191ac675,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html
4,default,,0,48.94,48.94,48.94,books,0,0.0,Confessions of a Shopaholic (Shopaholic #1),a2dc754afb69bb32,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html
4,romance,,0,12.87,12.87,12.87,books,0,0.0,Dark Lover (Black Dagger Brotherhood #1),2b69d289279aabfd,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html
4,thriller,,0,34.93,34.93,34.93,books,0,0.0,Far From True (Promise Falls Trilogy #2),ad15a9a139919918,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html
4,womens fiction,,0,21.94,21.94,21.94,books,0,0.0,Can You Keep a Secret?,0812f54c93d726ce,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html
4,classics,,0,58.63,58.63,58.63,books,0,0.0,Candide,2798974abc8a58a8,https://books.toscrape.com/catalogue/candide_316/index.html
4,romance,,0,13.38,13.38,13.38,books,0,0.0,Changing the Game (Play by Play #2),aaebac5fda798b1b,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html
3,womens fiction,,0,45.75,45.75,45.75,books,0,0.0,The Undomestic Goddess,813cff2aefa5d1f0,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
3,sequential art,,0,14.41,14.41,14.41,books,0,0.0,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",a33ed2e6068df53e,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
3,young adult,,0,32.74,32.74,32.74,books,0,0.0,Two Boys Kissing,61bc8167c9680283,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
3,childrens,,0,56.07,56.07,56.07,books,0,0.0,The Wild Robot,75fed6a47f69859d,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html
3,nonfiction,,0,30.0,30.0,30.0,books,0,0.0,Under the Banner of Heaven: A Story of Violent Faith,599a4f98bb193368,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
3,psychology,,0,21.14,21.14,21.14,books,0,0.0,"Thinking, Fast and Slow",719d72f3ee512dc6,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
3,nonfiction,,0,58.09,58.09,58.09,books,0,0.0,"Unstuffed: Decluttering Your Home, Mind, and Soul",b830685072fa871f,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
3,food and drink,,0,13.66,13.66,13.66,books,0,0.0,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,4672d10b9b1e7a05,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
3,nonfiction,,0,50.66,50.66,50.66,books,0,0.0,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,52aa3d79b1cee455,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
